Date,Open,High,Low,Close,Adj Close,Volume
2012-04-23,11.450000,11.650000,10.550000,10.900000,10.900000,22069
2012-04-30,11.180000,11.640000,10.900000,11.150000,11.150000,7718
2012-05-07,11.100000,11.100000,10.060000,10.500000,10.500000,5461
2012-05-14,10.410000,10.640000,9.550000,9.990000,9.990000,5483
2012-05-21,9.990000,10.500000,9.640000,9.700000,9.700000,4671
2012-05-28,9.600000,10.000000,9.550000,10.000000,10.000000,1757
2012-06-04,10.000000,10.000000,9.400000,9.980000,9.980000,1700
2012-06-11,9.750000,9.960000,9.000000,9.200000,9.200000,9834
2012-06-18,9.100000,9.290000,8.700000,8.950000,8.950000,7034
2012-06-25,8.950000,9.460000,8.950000,9.320000,9.320000,2082
2012-07-02,9.330000,9.990000,9.000000,9.600000,9.600000,141557
2012-07-09,9.750000,9.750000,9.000000,9.200000,9.200000,3359
2012-07-16,9.200000,9.200000,8.670000,8.700000,8.700000,3026
2012-07-23,8.700000,9.150000,8.210000,9.150000,9.150000,4573
2012-07-30,8.710000,9.100000,8.590000,9.100000,9.100000,4432
2012-08-06,9.010000,9.880000,8.930000,9.880000,9.880000,2610
2012-08-13,9.900000,9.960000,9.210000,9.450000,9.450000,7143
2012-08-20,9.410000,9.950000,8.450000,9.500000,9.500000,10387
2012-08-27,9.440000,9.750000,9.300000,9.500000,9.500000,8511
2012-09-03,9.350000,9.400000,8.750000,9.100000,9.100000,3401
2012-09-10,9.200000,9.200000,8.950000,9.000000,9.000000,806
2012-09-17,9.000000,9.000000,8.300000,8.600000,8.600000,8048
2012-09-24,8.450000,8.740000,8.300000,8.740000,8.740000,7196
2012-10-01,8.750000,8.970000,8.500000,8.620000,8.620000,2520
2012-10-08,8.750000,11.490000,8.490000,9.610000,9.610000,25180
2012-10-15,9.200000,9.800000,8.700000,9.300000,9.300000,12229
2012-10-22,9.340000,9.440000,8.820000,9.200000,9.200000,3211
2012-10-29,9.200000,9.300000,9.100000,9.300000,9.300000,1107
2012-11-05,9.300000,9.900000,8.960000,9.100000,9.100000,2707
2012-11-12,9.170000,9.200000,8.800000,8.920000,8.920000,8284
2012-11-19,8.920000,9.050000,8.330000,8.330000,8.330000,7591
2012-11-26,8.590000,9.000000,8.230000,8.850000,8.850000,8000
2012-12-03,8.930000,9.280000,8.900000,9.250000,9.250000,3053
2012-12-10,9.250000,9.870000,8.950000,9.110000,9.110000,6341
2012-12-17,9.300000,9.500000,8.920000,9.000000,9.000000,8302
2012-12-24,9.000000,9.000000,8.500000,8.600000,8.600000,3217
2012-12-31,8.600000,8.950000,8.430000,8.510000,8.510000,2326
2013-01-07,8.510000,8.900000,8.500000,8.600000,8.600000,2651
2013-01-14,8.570000,9.150000,8.570000,8.800000,8.800000,2915
2013-01-21,8.650000,8.800000,8.010000,8.300000,8.300000,8757
2013-01-28,8.330000,8.500000,7.460000,7.680000,7.680000,7140
2013-02-04,7.690000,8.190000,7.690000,8.050000,8.050000,2836
2013-02-11,8.050000,8.800000,8.030000,8.750000,8.750000,5698
2013-02-18,8.720000,8.980000,8.400000,8.890000,8.890000,9328
2013-02-25,8.900000,11.000000,8.900000,9.990000,9.990000,28210
2013-03-04,9.310000,10.050000,9.310000,10.050000,10.050000,6277
2013-03-11,10.490000,10.500000,9.570000,10.050000,10.050000,561
2013-03-18,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-03-25,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-04-01,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-04-08,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-04-15,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-04-22,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-04-29,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-05-06,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-05-13,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-05-20,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-05-27,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-06-03,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-06-10,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-06-17,10.050000,10.050000,9.410000,9.410000,9.410000,307
2013-06-24,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-07-01,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-07-08,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-07-15,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-07-22,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-07-29,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-08-05,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-08-12,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-08-19,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-08-26,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-09-02,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-09-09,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-09-16,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-09-23,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-09-30,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-10-07,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-10-14,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-10-21,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-10-28,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-11-04,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-11-11,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-11-18,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-11-25,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-12-02,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-12-09,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-12-16,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-12-23,10.050000,10.050000,10.050000,10.050000,10.050000,0
2013-12-30,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-01-06,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-01-13,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-01-20,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-01-27,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-02-03,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-02-10,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-02-17,10.050000,10.050000,10.050000,10.050000,10.050000,0
2014-02-24,10.230000,12.500000,10.130000,12.500000,12.500000,61620
2014-03-03,11.760000,13.400000,11.600000,11.900000,11.900000,21078
2014-03-10,12.300000,13.300000,11.400000,12.200000,12.200000,52152
2014-03-17,12.450000,12.700000,11.570000,12.100000,12.100000,7616
2014-03-24,12.100000,12.100000,10.810000,11.500000,11.500000,11093
2014-03-31,11.300000,12.400000,10.800000,12.000000,12.000000,29189
2014-04-07,12.100000,12.100000,11.000000,11.750000,11.750000,9686
2014-04-14,11.820000,11.820000,10.050000,10.050000,10.050000,4247
2014-04-21,10.050000,11.400000,10.050000,11.400000,11.400000,1643
2014-04-28,11.400000,14.650000,11.400000,14.290000,14.290000,19793
2014-05-05,14.290000,14.290000,12.750000,13.190000,13.190000,4484
